Time (s),A_x,A_y,A_z,Gyr_x,Gyr_y,Gyr_z,freq,speed,state
15.36520342,3.795016766,1.791925073,10.08664513,0.263886005,-0.083686076,0.165234178,999.7541361,-0.083614287,cycling
15.41768965,5.742475033,-0.24915266,9.611370087,-0.164317906,0.094223186,0.013285927,1004.158581,1.408062003,cycling
15.43348888,6.444170475,-2.200200319,8.769993782,-0.380176067,0.081929892,-0.215018243,996.4468278,-1.212386367,cycling
15.48348992,4.598107815,0.13519448,10.90648556,0.013896775,-0.049478628,0.015805673,1002.844427,0.964361962,cycling
15.53349096,4.181756496,4.478167534,8.470592499,0.075897776,-0.024892027,-0.083304293,1003.056787,1.036140185,cycling
15.583492,2.14307189,3.860520124,5.765207291,-0.055510744,0.018172706,-0.053983625,1000.906112,0.307799146,cycling
15.61768965,3.33888483,3.379263878,6.950252533,-0.091627091,-0.070400149,0.027259059,1004.302451,1.456566407,cycling
15.63349304,3.738785267,2.407179594,5.557031631,-0.10353861,0.051922016,0.111708693,998.3637135,-0.557249224,cycling
15.68349408,5.184648514,1.842174292,7.474579811,0.798224628,-0.016874656,0.068567604,1002.488949,0.844141531,cycling
15.73349513,6.065805435,-4.256831646,11.99222851,-0.569538713,0.087809294,-0.305423617,1001.044901,0.354895634,cycling
15.78349617,6.99003315,-3.259622574,11.5017004,-0.67361182,0.095521241,-0.082998872,1000.961715,0.326668862,cycling
15.81768965,4.486841679,0.226121739,10.17517948,0.245407879,0.072843537,-0.451110691,998.1449138,-0.631901549,cycling
15.83349721,2.354836702,1.570588946,5.693422318,0.027488127,-0.060702946,-0.300689578,1003.508857,1.188839989,cycling
15.88349825,3.678964853,1.67587316,8.974580765,-0.05314371,-0.033825666,-0.202801287,1001.939472,0.658144111,cycling
15.95306704,4.114458561,1.904387712,8.334200859,-0.034894649,0.010918895,-0.169204697,999.0629979,-0.318879516,cycling
16.00306808,8.765208244,-1.240080357,11.11974621,-0.225478992,0.039246935,-0.367959112,1003.644309,1.234565781,cycling
16.01768965,3.219243765,5.333900928,9.86770153,0.282898635,-0.064444385,-0.010842538,1000.314665,0.106952282,cycling
16.05306913,3.173780203,3.697509289,8.656036377,-0.075286925,-0.009773556,-0.179894522,1000.626454,0.212861005,cycling
16.10307017,5.324927807,2.581855536,7.456633568,-0.185773924,-0.098117344,0.112166829,1003.524268,1.194042974,cycling
16.15307121,3.136691332,3.279961586,8.577073097,-0.250371009,0.067804046,-0.278546363,999.851869,-0.050372006,cycling
16.20307225,5.762814045,-0.72173512,6.629614353,-0.021150587,-0.019547112,-0.206313655,999.6061724,-0.133954126,cycling
16.21768965,5.633601665,-0.124426775,10.51525879,-0.242582723,0.007482879,-0.182261556,998.9982367,-0.340941079,cycling
16.25307329,3.815355778,2.495713949,10.71625614,0.088420138,0.062611841,-0.462945879,996.0012784,-1.365023686,cycling
16.30307433,7.643572807,-2.695813894,12.31795216,-0.0193944,-0.151871905,0.024204822,1000.39992,0.135918301,cycling
16.35307538,2.382354021,2.191825628,7.408777237,-0.078035735,0.028022617,-0.332682699,997.0113565,-1.019184778,cycling
16.40307642,1.92053926,-6.581458569,10.47458076,-0.075974129,-0.052303795,-0.046348035,1000.699773,0.237756598,cycling
16.41768965,0.841974497,1.034297585,6.065805435,-0.289541602,0.066429637,-0.431563586,1000.60621,0.205986643,cycling
16.48054479,2.840878725,2.748456001,3.575774431,0.115831912,0.070171081,-0.227464244,998.7152482,-0.437377539,cycling
16.53054583,6.187839508,5.381757259,7.604091167,-0.423393518,-0.06902574,-0.264954984,1004.03236,1.365496254,cycling
16.58054688,5.041079044,1.415952802,4.831707001,-0.410183936,-0.112854034,-0.235023484,1002.712423,0.919729094,cycling
16.61768965,6.163911343,-1.896311998,9.417551994,0.375441998,-0.05207473,-0.270223558,1000.740839,0.251698918,cycling
16.63054792,5.546263695,-1.586142302,6.843771935,0.026113721,0.055281676,-0.63841176,1000.92462,0.314080442,cycling
16.68054896,3.695714474,4.430311203,5.551049232,-0.379259795,-0.067727692,-0.125910893,997.517955,-0.845995089,cycling
16.73055,2.052144527,2.917150021,10.84905815,-0.035963632,-0.063146338,-0.276713818,1002.035505,0.690665801,cycling
16.78055104,4.850849628,0.7612167,9.933504105,0.207382649,-0.131790295,-0.11606098,996.6270442,-1.150686172,cycling
16.81768965,4.048655987,3.318246841,9.583852768,0.008399149,-0.023823043,-0.289541602,1000.154868,0.052646983,cycling
16.83055208,3.119941711,2.749652386,5.619245052,-0.010002624,-0.125681818,-0.052303795,1002.930456,0.993443817,cycling
16.88055313,5.771189213,-2.038684845,11.85344505,0.175084099,-0.112701319,0.128812417,999.415465,-0.198858145,cycling
16.93055417,5.895915031,0.014356935,12.71785259,-0.056427017,0.073988877,-0.359101832,996.7975491,-1.092331427,cycling
17.00288813,2.618346214,2.045564175,8.327022552,-0.231358394,-0.127743438,-0.005573981,1003.902362,1.32164551,cycling
17.01768965,2.163410664,4.545166492,10.0962162,-0.110028863,-0.122474879,0.280302525,997.5795714,-0.824942438,cycling
17.05288917,6.01675272,0.98763752,12.18754292,-0.142709196,0.157751307,-0.324359894,997.2202484,-0.947750064,cycling
17.10289021,3.362813234,1.045065284,12.30718422,0.065818794,-0.0219905,-0.077272177,998.1262693,-0.638264359,cycling
17.15289125,3.109174013,0.640379131,9.140881538,-0.026190076,-0.046271678,-0.062153708,1004.482293,1.517179157,cycling
17.20289229,1.385444283,3.509672642,6.911967278,-0.108272679,-0.092237934,-0.029320668,1000.135158,0.045947501,cycling
17.21768965,3.25154686,4.311866283,8.590232849,0.02741177,-0.022219568,0.02519745,1002.097966,0.711814934,cycling
17.25289333,4.776672363,-0.502791882,7.259225845,0.169204697,-0.100866154,0.008857286,1004.47896,1.516056211,cycling
17.30289438,7.745267868,-4.923531532,15.29013634,-0.015347538,0.04940227,-0.298627943,1001.121579,0.380909538,cycling
17.35289542,3.128316402,-4.244867325,11.77328587,0.102469631,-0.096590221,0.217079848,999.3555561,-0.219252225,cycling
17.40289646,4.779065132,1.051047325,14.58395481,-0.271368891,0.062840909,0.086129464,1002.527304,0.85711721,cycling
17.41768965,1.749153376,1.116850019,6.713363171,0.096437514,0.047417019,-0.108043611,1003.513249,1.190322836,cycling
17.4528975,3.568595886,-1.398305774,7.86969471,-0.111861408,0.004963134,-0.032222193,997.8577194,-0.729939134,cycling
17.50289854,4.761118889,3.602992773,11.90249825,-0.213491112,-0.01099525,0.092619717,997.277436,-0.928198839,cycling
17.51949292,4.936991215,4.07348156,11.39731312,-0.050700322,0.044210069,-0.17737478,997.8828797,-0.721348072,cycling
17.55289958,2.542972326,2.554338217,9.183952332,-0.034741938,0.040086851,-0.125605464,1001.706094,0.57908384,cycling
17.56949396,4.860421181,-0.531505704,8.251648903,0.082922518,-0.017714571,-0.231205687,998.3537879,-0.560635039,cycling
17.61768965,7.23170805,-0.331705034,7.655537128,0.122856654,-0.107356407,0.090939887,1000.729974,0.248010219,cycling
17.619495,6.605686188,1.128814101,9.944272041,-0.19898349,-0.001068983,-0.043370154,996.5370535,-1.181493241,cycling
17.66949604,1.697707653,3.770789385,6.679863453,-0.05581617,-0.026648212,-0.039246935,996.045094,-1.350007206,cycling
17.71949708,7.439883709,0.554237545,12.75254822,0.022448637,0.01175881,-0.107738182,996.319192,-1.256098168,cycling
17.76949813,1.257129192,3.604189157,7.493722439,0.178291038,-0.071545482,0.065360658,1000.590865,0.200775606,cycling
17.81768965,1.445264935,5.57707119,5.086542606,0.117893524,0.038254309,-0.095903017,1000.469592,0.159586185,cycling
17.81949917,2.306980133,7.239784241,5.97727108,-0.244262546,-0.102927767,0.221890271,1002.927716,0.992517778,cycling
17.86950021,3.926621914,2.408375978,11.74457169,-0.220821291,0.041537613,-0.093306921,999.780826,-0.074535509,cycling
17.91950125,2.74396944,2.429911375,10.46261692,0.26984179,-0.042377528,-0.040926766,1003.227432,1.09379679,cycling
17.96950229,7.456633568,-1.869691849,11.64766216,0.284196675,-0.005268557,0.049860407,997.2561749,-0.935467283,cycling
18.01768965,4.3516469,0.834197819,11.80917835,-0.132859275,0.088496499,-0.134233683,999.8166705,-0.062343463,cycling
18.03625383,4.648356915,1.886441588,9.200701714,0.003130592,-0.080555484,-0.101935133,997.2752992,-0.928929336,cycling
18.08625488,2.965305567,3.104986429,4.843671322,0.03840702,-0.121176824,0.266253054,1002.652493,0.899461924,cycling
18.13625592,3.373580933,4.229014874,8.173882484,-0.144083604,0.032069482,0.062230065,998.7431689,-0.42786031,cycling
18.18625696,5.850451469,0.16749759,8.704191208,-0.210131451,0.007941014,-0.068643957,1000.842547,0.286224774,cycling
18.21768965,3.146262646,1.489233017,9.194720268,0.35841462,-0.078035735,0.253883392,996.7244544,-1.117345421,cycling
18.236258,6.349354744,-2.707777977,11.87378407,0.265107721,0.048409645,0.046118967,996.872266,-1.066766104,cycling
18.28625904,5.059025288,1.177866936,7.710571766,0.01137703,0.066735066,0.057190575,999.2161716,-0.2667107,cycling
18.33626008,4.476073742,0.661914587,9.075078964,0.016111096,0.064520739,0.116824538,1003.971276,1.344892846,cycling
18.38626113,2.654238462,4.461417675,8.118846893,-0.162332654,0.071163706,-0.093917765,997.7258885,-0.774960249,cycling
18.41768965,3.667000771,1.87567389,7.708178997,-0.153475374,0.045813546,0.02351762,1002.758769,0.935400877,cycling
18.43626217,5.002793789,2.959024191,12.54646683,0.094070479,0.015194826,0.014889402,1004.25917,1.441976183,cycling
18.48626321,4.259523392,1.553839207,10.17876816,0.385826409,0.024357535,-0.055434387,1003.122449,1.058328006,cycling
18.55288975,4.710570335,-1.285543919,8.474181175,-0.11331217,-0.063680828,0.043751936,1000.808432,0.27464473,cycling
18.60289079,4.580161572,0.643968403,9.471389771,-0.072614469,-0.018325418,0.20211409,1002.428728,0.823766756,cycling
18.61768965,2.653042078,3.254837036,5.29591465,0.187911883,0.105371155,-0.105447508,996.4769009,-1.202088755,cycling
18.65289183,7.479365349,-0.671485841,7.119245529,0.033596598,-0.014965758,0.156224191,998.3496781,-0.562036977,cycling
18.70289288,3.790230989,3.301496983,15.30568981,-0.080097347,0.022677705,-0.055968881,997.2690959,-0.93105,cycling
18.75289392,5.120042324,-0.884746194,5.164309502,0.019088976,0.021379653,-0.020845164,999.2821084,-0.244258512,cycling
18.80289496,5.915057659,1.758425593,10.31874847,-0.070781924,0.066887774,0.052838288,1002.500607,0.848085641,cycling
18.81768965,4.588536739,0.889232695,10.3788681,-0.29878068,0.093383275,-0.245255172,1004.860495,1.644574818,cycling
18.852896,1.975574136,0.991226792,4.531108856,-0.017790927,-0.012522369,-0.12995775,996.6414166,-1.145766525,cycling
18.90289704,6.368497372,0.321834654,9.507282257,0.072690822,-0.073988877,-0.008475506,1000.538156,0.182874633,cycling
18.95289808,3.183351517,3.070290565,11.33390331,-0.013591352,-0.066735066,-0.114839286,997.1283989,-0.979156121,cycling
19.00289913,3.890729666,-4.266402721,13.57358551,0.08376243,-0.100255303,0.071010992,997.3184493,-0.914178646,cycling
19.01768965,2.037787676,0.771984398,6.992425919,0.041384902,-0.064062603,0.137975127,996.3743904,-1.237192831,cycling
19.07123683,3.824927092,2.688635349,4.417449474,-0.014965758,0.006872032,0.172487989,997.5735567,-0.826997381,cycling
19.12123788,5.100899696,2.923131943,7.346563816,-0.02741177,0.115144707,-0.170426384,996.4696624,-1.204567314,cycling
19.17123892,6.402296066,-1.253240824,11.12333488,0.064902522,0.016263809,-0.047798797,996.9022236,-1.056516829,cycling
19.21768965,7.363313675,-0.612861693,14.69163227,-0.101171575,-0.01267508,0.045049984,999.1894863,-0.275798208,cycling
19.22123996,5.543870926,-1.527518153,9.024829865,-0.192264169,0.018936265,-0.19486028,1004.243108,1.436561091,cycling
19.271241,3.530310631,4.345366001,6.925127983,-0.061313793,-0.040392276,-0.06627693,999.9596172,-0.013730697,cycling
19.32124204,5.67427969,2.899203777,11.55075264,-0.033596598,-0.069254808,-0.026037365,1002.584711,0.876536211,cycling
19.37124308,0.084047899,5.04676199,10.40877819,0.01099525,-0.021379653,0.10132429,1004.484245,1.517836787,cycling
19.41768965,4.3013978,-0.392722011,9.853344917,0.551060557,-0.030771431,0.132019371,1002.850338,0.966360436,cycling
19.42124413,4.82333231,-0.268295228,8.574680328,-0.306110829,0.160576478,-0.181727067,1001.93407,0.656314488,cycling
19.47124517,-0.237786755,6.776473522,2.340479612,0.068033114,-0.035887275,0.063069977,1004.678117,1.583153656,cycling
19.52124621,2.45533514,5.113760948,5.954539299,0.009239065,-0.082388021,0.119267926,999.5085684,-0.167168881,cycling
19.58784958,2.213660002,5.339882851,6.05264473,0.124765553,-0.025273805,0.16279079,996.0784621,-1.338572164,cycling
19.61768965,3.620340586,3.342175007,7.017550468,-0.136982501,0.085900396,0.03672719,999.3998615,-0.204169622,cycling
19.63785063,4.193720818,-0.014356935,10.26371384,-0.063299045,0.041079476,0.067193195,1000.799955,0.27176715,cycling
19.68785167,4.119244099,1.327418327,8.276773453,-0.233649075,0.141029358,-0.222730175,1002.495596,0.846390275,cycling
19.73785271,3.166601658,3.697509289,8.486145973,-0.302903891,-0.064826168,-0.139654949,996.2335649,-1.285429424,cycling
19.78785375,5.172684193,2.457428932,7.576573849,-0.268620074,0.09689565,-0.054518119,1004.320794,1.462749681,cycling
19.81768965,5.09372139,0.994816005,8.59142971,-0.292290419,-0.345281422,0.380939633,999.8241354,-0.059804494,cycling
19.83785479,4.593322277,-1.144367456,9.039186478,0.071392775,-0.150955632,0.157980368,1003.456283,1.171088704,cycling
19.88785583,4.677071095,2.190629244,8.15832901,0.874580562,-0.001832542,0.075057857,1000.569403,0.193486784,cycling
19.93785688,4.759922504,3.729812384,5.844170094,0.565797269,-0.032756682,0.306798041,1001.864576,0.63277607,cycling
19.98785792,5.348855972,-0.612861693,10.441082,-0.330162942,0.422248155,-0.527390242,996.6754464,-1.134118678,cycling
20.01768965,4.689034939,1.888834357,7.695018291,-0.189897135,0.069331162,-0.226395264,999.3176844,-0.232145692,cycling
20.03785896,0.874277592,4.074677944,7.899604797,-0.036269058,-0.108654454,-0.051082101,996.9544377,-1.038654456,cycling
20.11527513,2.936591625,2.668296337,9.078668594,0.052227441,-0.059863031,-0.008857286,998.0463573,-0.665538743,cycling
20.16527617,2.532204628,3.326621771,8.024031639,0.12438377,-0.036574479,-0.0193944,1000.236308,0.080325871,cycling
20.21527721,4.411467552,0.87367934,8.009675026,0.106058352,-0.037032615,0.092848785,1002.160621,0.733027416,cycling
20.21768965,-2.587837696,6.396912098,0.663410068,0.069636591,0.00129805,0.069483876,1000.276162,0.093869121,cycling
20.26527825,3.094816923,4.918745995,9.445069313,0.086816669,-0.027793551,0.224562719,1004.432124,1.500272613,cycling
20.31527929,1.628315806,-1.626820326,9.057132721,-0.10575293,0.113388523,-0.230747551,996.8035689,-1.090271553,cycling
20.36528033,3.44297266,4.255335808,7.454240799,0.151413769,-0.158285797,0.229602218,996.8594492,-1.071151282,cycling
20.41528138,0.808474958,6.277271271,3.383152008,-0.006261184,0.028098974,0.098728187,1000.546206,0.185608749,cycling
20.41768965,6.535097599,-1.053440213,8.43948555,0.108349033,0.12331479,-0.167524859,1001.02626,0.348570813,cycling
20.46528242,5.06500721,1.101296663,6.440581322,0.136600718,0.046958882,0.199212566,1004.30411,1.457125725,cycling
20.51528346,4.981258392,3.114557743,9.614959717,-0.342532605,0.154468,-0.127438009,999.5623185,-0.148876867,cycling
20.5652845,4.635196686,0.798305452,6.883253574,-0.31909135,0.01007898,-0.187759176,1002.794209,0.947384032,cycling
20.61528554,4.039084435,1.809871197,10.97498035,0.153704435,-0.089565478,0.160271049,997.4942601,-0.854091691,cycling
20.61768965,0.372682124,5.380560875,-0.161216423,-0.283433139,0.072003618,-0.174167827,1001.523513,0.517206584,cycling
20.63915175,2.454138756,3.205784082,9.223434448,-0.202801287,-0.030389652,-0.230136707,1003.170918,1.074704378,cycling
20.66528658,11.47896862,-6.995716095,11.68594742,0.189897135,-0.04497363,0.035505496,997.7814348,-0.755989388,cycling
20.68915279,3.970889091,3.507279873,11.72303677,0.105600223,-0.102469631,0.110410646,1002.051423,0.696055962,cycling
20.73915383,2.819343328,2.282752752,-1.573879123,-0.209444255,0.018936265,-0.007253811,997.1759844,-0.962884498,cycling
20.78915488,6.818647385,1.617249012,2.947359324,0.074217945,-0.047646087,0.052532863,996.0050412,-1.363734053,cycling
20.81768965,1.555334687,1.922333837,8.593822479,0.34719032,-0.002825169,0.00801737,1003.319617,1.124935369,cycling
20.83915592,3.324527979,4.05912447,6.162714481,0.021761434,0.141411141,-0.160423756,999.5900624,-0.139435938,cycling
20.88915696,3.02512598,5.788836002,7.064210415,-0.033749312,-0.053372778,-0.068796672,997.6050368,-0.816242343,cycling
20.939158,3.95653224,1.730908036,11.67517948,0.03993414,-0.031458635,0.034131091,1001.104922,0.37525899,cycling
20.98915904,3.683750391,1.922333837,8.990134239,0.032222193,-0.025884653,0.056045234,1004.395921,1.488071771,cycling
21.01768965,4.645964146,2.486142635,10.44347477,-0.040850412,0.10132429,-0.142709196,1000.485369,0.164945334,cycling
21.03916008,2.972483873,2.175075769,7.549953461,0.301605821,-0.092085227,0.105829291,996.2089603,-1.293858572,cycling
21.08916113,7.429116249,1.793121457,7.275975227,-0.014354911,0.039017867,0.093765058,999.3217469,-0.23076257,cycling
21.15493079,1.853241086,3.474976778,11.99821091,-0.096819289,0.028328042,-0.117969878,1004.352949,1.473588079,cycling
21.20493183,3.657429457,3.401995659,6.148357868,0.18363595,-0.084296919,0.125147328,1003.746998,1.269223464,cycling
21.21768965,5.583352566,1.381256819,7.253243446,-0.011835165,0.023593975,0.019012621,1004.310847,1.459396622,cycling
21.25493288,4.740779877,2.203789711,13.14018536,-0.019623468,0.141411141,-0.123162076,999.5103444,-0.166564448,cycling
21.30493392,4.125226021,3.54556489,8.390432358,0.057496,0.081624463,0.150192067,1001.698512,0.576514799,cycling
21.35493496,5.97727108,3.069094181,8.148757935,-0.097659208,0.077501245,-0.206848159,997.792163,-0.752325583,cycling
21.404936,3.088835001,3.190230846,8.453842163,-0.048562355,-0.043217443,0.011987877,998.4454338,-0.529375467,cycling
21.41768965,3.613162279,3.980161428,7.976175308,-0.043522868,-0.065971501,0.139578596,997.0286798,-1.013259594,cycling
21.45493704,5.019543648,-0.389132768,10.85384369,0.101247936,-0.044668205,-0.178596467,998.4061621,-0.542769957,cycling
21.50493808,3.428615808,2.785544634,6.014359951,0.110105217,-0.138891399,0.008857286,1000.919679,0.312403693,cycling
21.55493913,3.562613726,1.191027522,7.764410496,0.242200941,-0.064215317,0.332071841,1004.168527,1.411415742,cycling
21.60494017,4.804189682,-1.217348576,10.9307127,-0.16721943,0.084144212,0.066582352,1003.993745,1.35247175,cycling
21.61768965,2.948555708,3.381656647,8.822636604,-0.064368032,0.026800923,0.068873025,1002.790771,0.946221318,cycling
21.68194792,3.13070941,3.745664835,11.59860992,0.260526359,0.060168456,0.159049362,999.6005619,-0.135863208,cycling
21.73194896,3.976871252,2.591426849,7.605287552,0.10575293,0.173327908,0.116824538,998.499138,-0.511060122,cycling
21.78195,5.773581982,-4.32263422,13.05404377,-0.143930882,0.155918762,-0.276866525,1002.288487,0.776308878,cycling
21.81768965,3.096013308,2.784348249,7.083353043,-0.068262182,-0.093306921,0.160576478,1000.18804,0.063921563,cycling
21.83195104,4.107280254,3.463012457,8.455039024,-0.135531738,-0.009086353,-0.070781924,1003.317817,1.124327442,cycling
21.88195208,3.447758436,2.395215511,9.302696228,-0.234718055,-0.021303298,-0.097582847,998.8668962,-0.385692324,cycling
21.93195313,3.450151205,2.965006351,7.704589844,0.107738182,-0.001908898,-0.092237934,1003.103347,1.051873568,cycling
21.98195417,1.847259045,5.338686466,9.425926208,0.003512372,-0.062688202,0.023441264,1001.767849,0.600007889,cycling
22.01768965,4.546662331,0.667896628,7.811070442,-0.070858285,0.001832542,-0.107280053,1001.794749,0.609121393,cycling
22.03195521,5.239683151,1.64476645,11.24058342,-0.077959381,-0.000458135,-0.022601349,999.6690816,-0.112549487,cycling
22.08195625,3.565006733,3.717848301,9.879665375,0.17088452,0.025502874,-0.097201072,997.414962,-0.881190833,cycling
22.13195729,4.654339314,1.730908036,8.862117767,-0.012064233,0.032145835,-0.02687728,1004.784144,1.618864207,cycling
22.20936637,4.82333231,1.128814101,7.666304588,-0.328101337,0.029549737,-0.098651834,999.2064181,-0.270032143,cycling
22.21768965,2.52143693,3.981357813,7.561020374,0.06139015,-0.032222193,-0.168593839,1001.339942,0.454970782,cycling
22.25936742,4.673481941,3.678366661,9.34815979,0.251058221,-0.021150587,-0.042835664,1001.637782,0.555935501,cycling
22.30936846,2.427817583,5.02163744,6.061019897,-0.127590716,-0.136371657,-0.1040731,1001.286832,0.43696042,cycling
22.3593695,3.851248026,6.343073845,7.335795879,-0.115450129,-0.102164201,0.015729317,997.3713894,-0.896083049,cycling
22.40937054,3.598805189,2.480160713,8.409575462,-0.062306419,-0.048867781,0.297788024,997.9703121,-0.691497419,cycling
22.41768965,2.850450039,5.44785881,7.940282822,-0.474017471,-0.081624463,-0.097124711,995.9904329,-1.368740856,cycling
22.45937158,0.928116083,4.821537495,8.694620132,0.484020084,0.293206692,-0.071545482,999.1952982,-0.273818948,cycling
22.50937263,3.551846027,6.416054726,7.395616531,0.23624517,-0.180581719,0.137822419,998.2794894,-0.585981801,cycling
22.55937367,4.681856632,1.347757339,9.081061363,0.05803049,0.105676576,-0.20707722,998.3745217,-0.553562441,cycling
22.60937471,2.381157637,3.586242914,8.665607452,-0.578625083,-0.01046076,-0.040697698,998.4533812,-0.526664929,cycling
22.61768965,3.915854216,3.164807081,5.238486767,0.573967338,-0.166150451,0.356582075,997.961469,-0.694516349,cycling
22.65937575,5.222933769,1.894816399,5.675476074,-0.092161581,0.119649708,-0.106592849,998.2402842,-0.599358057,cycling
22.70937679,1.051346421,5.901299,5.67427969,-0.075974129,0.040468629,-0.228533238,1000.564952,0.191975243,cycling
22.72597333,5.882754326,-2.26241374,9.115756989,0.120184198,-0.076432265,0.168135703,997.3101802,-0.917005301,cycling
22.75937783,1.290628672,3.540779352,6.080162525,0.066964127,-0.013209572,-0.060932014,1000.72358,0.245839152,cycling
22.77597438,3.798605919,3.519243956,9.118149757,0.086434886,-0.06291727,0.06123744,1000.849848,0.288702964,cycling
22.81768965,3.135494947,2.431107759,8.396414757,0.014889402,-0.013744064,0.180581719,997.1672703,-0.965864118,cycling
22.82597542,3.084049225,3.256033421,8.074280739,0.003206948,0.082235314,0.000229068,1001.071333,0.363863481,cycling
22.87597646,6.905985355,-2.491227388,10.10100174,-0.421179175,-0.021226943,0.280684322,997.1327999,-0.977651153,cycling
22.9259775,1.949253201,7.857431412,7.121638298,0.196769178,-0.076737687,0.172946125,1003.357866,1.137853669,cycling
22.97597854,2.088036776,4.949852943,7.744071484,-0.562895775,-0.004886778,0.242582723,1000.455772,0.154891755,cycling
23.01768965,3.105584621,4.891228676,11.35184956,0.074217945,0.13102673,0.405831635,998.0967063,-0.648353871,cycling
23.02597958,4.631607533,5.700301647,11.76251793,-0.267398387,0.215552732,-0.003512372,1000.057407,0.019517358,cycling
23.07598063,2.101197481,3.905983925,4.528716087,-0.015271181,0.172106221,-0.119191572,999.9453924,-0.018567606,cycling
23.12598167,3.716053486,0.230907381,6.635596275,-0.142861903,0.24876754,-0.289770663,997.1313311,-0.978153437,cycling
23.17598271,6.032305717,0.093320087,11.41406345,-0.176916644,0.065971501,-0.241055593,996.040866,-1.351456162,cycling
23.21768965,-0.005682954,5.0324049,11.4762764,0.501276553,-0.203946635,-0.004504999,1002.905856,0.98512854,cycling
23.2485915,3.311367512,5.688337803,8.911170959,0.138815045,-0.056732439,-0.181345284,998.0832493,-0.65294679,cycling
23.29859254,4.043870449,2.312663078,6.758826733,0.240597457,0.028862532,-0.255639583,996.2430869,-1.282167456,cycling
23.34859358,5.682654858,-7.630113125,21.89193344,-0.190889776,-0.30397287,0.174625963,1003.334528,1.12997164,cycling
23.39859463,6.144768715,-0.889531791,6.192625046,0.466152817,0.201732308,-0.636655569,1000.584576,0.198639719,cycling
23.41768965,-2.313560486,-0.869192839,8.222934723,0.122093096,-0.262206197,0.273201436,1001.635094,0.55502451,cycling
23.44859567,2.383550406,4.116552353,4.559822559,-0.2474695,-0.149810284,0.363912255,1002.473822,0.839023766,cycling
23.49859671,1.234397411,5.220241547,5.68863678,0.202037737,0.042377528,0.122245811,999.7768791,-0.075878038,cycling
23.54859775,5.153541565,5.154438972,9.158827782,-0.050853033,0.114152081,0.200434253,1002.062071,0.699661322,cycling
23.59859879,5.371587753,3.083451033,7.511668682,0.048944138,0.123162076,-0.018630842,998.8893805,-0.378030484,cycling
23.61768965,5.5594244,2.140379906,16.42373657,0.092848785,0.119038858,-0.348030239,998.6816543,-0.448829261,cycling
23.64859983,1.404586911,3.22492671,7.820641518,0.157445878,-0.039476003,0.090481751,1001.304007,0.442784965,cycling
23.69860088,3.319742203,2.104487419,9.21146965,-0.1797418,-0.019547112,0.077043109,1000.02293,0.007795947,cycling
23.77601296,3.002394199,5.760122299,5.455336571,-0.174091473,-0.05803049,-0.041843038,996.0906791,-1.334385645,cycling
23.81768965,3.501596928,2.789133787,5.268397331,0.15943113,0.067269556,-0.103080474,1001.398787,0.474923141,cycling
23.826014,6.15433979,-0.526720107,9.043972015,-0.172411636,0.025655584,0.126827165,1002.452346,0.831757948,cycling
23.87601504,0.855134964,5.282454967,3.395116329,0.070476502,-0.019088976,-0.193562225,1003.2598,1.104730873,cycling
23.92601608,-1.467398524,8.71316433,7.375277519,0.200816035,-0.065437011,0.156071469,1002.387052,0.809665133,cycling
23.97601713,4.007977962,-1.211366415,4.483252525,-0.06513159,-0.01046076,0.12552911,996.4519909,-1.210618389,cycling
24.01768965,4.861617565,-4.600201607,7.470990658,0.035810921,-0.005115846,0.217385262,999.5334338,-0.158706551,cycling
24.02601817,0.327218503,2.758027315,8.719744682,0.006642964,0.066735066,-0.169204697,1002.541627,0.861962416,cycling
24.07601921,5.846862316,4.622933388,5.673083305,-0.042530239,0.067574978,-0.180429012,996.5327039,-1.182982423,cycling
24.12602025,4.299005032,2.748456001,6.581758022,0.082464382,-0.019012621,0.098880902,996.5278252,-1.184652753,cycling
24.17602129,5.116453171,-4.212564468,8.270791054,0.073988877,-0.011453386,-0.016569233,998.8491948,-0.391724576,cycling
24.21768965,2.061715841,3.685544968,10.43031406,-0.160652831,-0.001450762,0.013209572,997.2873416,-0.92481257,cycling
24.22602233,2.292623281,1.439880967,8.720941544,0.152711809,-0.040621344,0.202801287,996.1701792,-1.307145206,cycling
24.29200917,5.264808178,1.061815023,6.89282465,0.149886653,0.112472251,-0.096819289,997.2315814,-0.943875373,cycling
24.34201021,-0.112163559,3.917948008,9.860523224,-0.170502737,0.044744562,-0.032756682,997.6308944,-0.807408729,cycling
24.39201125,6.155536175,-1.406680584,11.55434227,-0.162179947,0.06024481,-0.205244675,998.3872699,-0.549213951,cycling
24.41768965,2.723630428,6.145665646,11.3255291,-0.076126836,-0.03283304,-0.069942012,998.2712725,-0.588785209,cycling
24.44201229,-1.571486235,5.201098919,13.6597271,0.033062108,-0.047264308,-0.051616594,1004.789101,1.620533325,cycling
24.49201333,6.799504757,0.678664327,8.214560509,-0.33940202,0.053525493,-0.088343784,996.0638057,-1.343594707,cycling
24.54201438,3.668197155,3.773182154,7.775177956,0.169357404,-0.119496994,-0.097582847,1002.245319,0.761698168,cycling
24.59201542,4.360022068,-2.286342144,8.589036942,0.373304039,-0.062077351,-0.059175827,1000.467849,0.158994245,cycling
24.61768965,4.331307888,3.109772205,6.65114975,-0.189820781,-0.075515993,0.040163208,996.407474,-1.225862798,cycling
